itl22cd,year,acd_year,nc_year,nc_year_number,mean_projection,upper_pi,lower_pi
TLD3,2031,2031/2032,reception,0,30597.8413300006,31811.2885183263,29374.7420680279
TLD3,2032,2032/2033,reception,0,30252.5331822221,31528.1877798784,28958.6254495361
TLD4,2023,2023/2024,reception,0,16568.0633515585,16709.413561931,16426.3769553719
TLD4,2024,2024/2025,reception,0,16011.9141778634,16166.0302568586,15856.323291846
TLD4,2025,2025/2026,reception,0,15488.1263339817,15654.054065658,15321.1954328685
TLD4,2026,2026/2027,reception,0,16050.2834439362,16239.9005145928,15857.1672679496
TLD4,2027,2027/2028,reception,0,15643.5110631018,16019.0817968424,15273.8267909069
TLD4,2028,2028/2029,reception,0,15461.425637072,15862.7794012527,15051.984489702
TLD4,2029,2029/2030,reception,0,15281.4596267053,15716.4463349751,14840.2304114244
TLD4,2030,2030/2031,reception,0,15103.5883626865,15574.3598227409,14630.3393586007
TLD4,2031,2031/2032,reception,0,14927.7874628434,15434.531942305,14416.3545844749
TLD4,2032,2032/2033,reception,0,14754.0328288044,15291.8395221913,14203.9524379386
TLD6,2023,2023/2024,reception,0,9657.24978420111,9777.96968603259,9542.31674589015
TLD6,2024,2024/2025,reception,0,9690.61669194567,9824.92322028007,9563.44429449005
TLD6,2025,2025/2026,reception,0,9428.96489173592,9574.03734199602,9292.73497640061
TLD6,2026,2026/2027,reception,0,9772.87793257718,9938.44849280465,9615.45877307128
TLD6,2027,2027/2028,reception,0,9436.09952702942,9695.01207034329,9201.47277925208
TLD6,2028,2028/2029,reception,0,9336.61110064823,9616.23448087226,9083.23315801008
TLD6,2029,2029/2030,reception,0,9238.17161900903,9543.88648992065,8959.59398996173
TLD6,2030,2030/2031,reception,0,9140.770022684,9477.39449743898,8844.940490743
TLD6,2031,2031/2032,reception,0,9044.3953688491,9401.04116734363,8731.40778117946
TLD6,2032,2032/2033,reception,0,8949.03683005469,9329.30555920086,8614.82010232475
TLD7,2023,2023/2024,reception,0,16503.1693558365,16712.3066975862,16285.3612932611
TLD7,2024,2024/2025,reception,0,15699.6310695057,15908.31021086,15473.696210854
TLD7,2025,2025/2026,reception,0,15423.9644706899,15638.7515828261,15182.871458746
TLD7,2026,2026/2027,reception,0,15846.3901749326,16080.5699658872,15578.8295056268
TLD7,2027,2027/2028,reception,0,15621.78318285,16211.0497527201,14988.7278039565
TLD7,2028,2028/2029,reception,0,15458.672328258,16084.247723045,14785.6573496582
TLD7,2029,2029/2030,reception,0,15297.2645539466,15985.231943461,14565.1801740992
TLD7,2030,2030/2031,reception,0,15137.5420776385,15861.5669557162,14358.2184622562
TLD7,2031,2031/2032,reception,0,14979.4873027254,15736.7744641587,14139.6617536036
TLD7,2032,2032/2033,reception,0,14823.0828163298,15627.1097243088,13931.2560043142
TLE1,2023,2023/2024,reception,0,9293.2085261107,9405.42251447311,9167.79504982941
TLE1,2024,2024/2025,reception,0,9238.75025306624,9364.82142274866,9100.74354239087
TLE1,2025,2025/2026,reception,0,8847.08951265528,8982.72307309215,8700.8531764824
TLE1,2026,2026/2027,reception,0,9039.55994550621,9192.30303289182,8872.63149004632
TLE1,2027,2027/2028,reception,0,8779.61459208115,9049.34716484237,8518.28722890481
TLE1,2028,2028/2029,reception,0,8611.7810776098,8902.1080189697,8327.81810514582
TLE1,2029,2029/2030,reception,0,8447.15591451701,8755.16279273549,8142.76070333436
TLE1,2030,2030/2031,reception,0,8285.67777108009,8622.36815211851,7961.42022610432
TLE1,2031,2031/2032,reception,0,8127.28648801035,8490.02500510795,7783.21750222094
TLE1,2032,2032/2033,reception,0,7971.92305604049,8351.85799384679,7608.44994905986
TLE2,2023,2023/2024,reception,0,7165.07528089338,7239.17789488864,7043.49634815181
TLE2,2024,2024/2025,reception,0,6816.71412203626,6895.79560208608,6685.43375632634
TLE2,2025,2025/2026,reception,0,6871.8772256876,6958.81939357312,6723.36846440263
TLE2,2026,2026/2027,reception,0,6934.56973767413,7029.71774694205,6769.816149368
TLE2,2027,2027/2028,reception,0,6751.05791516344,6925.83574159416,6485.58328197135
TLE2,2028,2028/2029,reception,0,6641.47469468731,6835.63847517148,6354.02613798387
TLE2,2029,2029/2030,reception,0,6533.67022983153,6748.1523841816,6221.951408873
TLE2,2030,2030/2031,reception,0,6427.61564782213,6659.22807243836,6094.66257162065
TLE2,2031,2031/2032,reception,0,6323.28254454819,6572.18786887031,5969.88341176279
TLE2,2032,2032/2033,reception,0,6220.64297695454,6484.16927782999,5845.00469209912
TLE3,2023,2023/2024,reception,0,14767.4082896244,14900.9083568278,14642.9141782039
TLE3,2024,2024/2025,reception,0,14588.7497017878,14735.2614898704,14449.6795379524
TLE3,2025,2025/2026,reception,0,13873.8217243356,14026.5257558683,13724.5199668209
TLE3,2026,2026/2027,reception,0,14424.5848981997,14598.8604001826,14251.663736893
TLE3,2027,2027/2028,reception,0,14079.6935736387,14450.4335789187,13677.7358590621
TLE3,2028,2028/2029,reception,0,13890.6978473007,14292.323859136,13452.5263760945
TLE3,2029,2029/2030,reception,0,13704.2390642836,14139.7819008327,13228.2818923774
TLE3,2030,2030/2031,reception,0,13520.2831704768,13985.1941464063,13005.4669444503
TLE3,2031,2031/2032,reception,0,13338.7965688873,13835.0047363167,12787.4464767176
TLE3,2032,2032/2033,reception,0,13159.7461135044,13689.3280145424,12568.1625430422
TLE4,2023,2023/2024,reception,0,27088.4785827445,27253.8569508893,26909.9389792707
TLE4,2024,2024/2025,reception,0,26382.5134782482,26565.1416277334,26191.5495849107
TLE4,2025,2025/2026,reception,0,25076.2621625058,25270.9331909048,24875.8946494256
TLE4,2026,2026/2027,reception,0,25418.5695137323,25637.4064734222,25193.1716081903
TLE4,2027,2027/2028,reception,0,25177.1691846393,25946.4273765841,23775.0075138939
TLE4,2028,2028/2029,reception,0,24766.5139168981,25593.1677900419,23284.8738731825
TLE4,2029,2029/2030,reception,0,24362.5566916449,25263.7124017428,22794.8682372102
TLE4,2030,2030/2031,reception,0,23965.1882596462,24930.921075517,22317.2649572118
TLE4,2031,2031/2032,reception,0,23574.3011535915,24619.9150949383,21847.3778538515
TLE4,2032,2032/2033,reception,0,23189.789659029,24295.6332082431,21386.0331070469
TLF1,2023,2023/2024,reception,0,22407.282234029,22551.7681051752,22285.477949584
TLF1,2024,2024/2025,reception,0,21575.5265106424,21732.6082003159,21443.7902035269
TLF1,2025,2025/2026,reception,0,21084.9084858234,21255.590690958,20941.572468633
TLF1,2026,2026/2027,reception,0,21482.3355039375,21672.746954948,21321.4945711224
TLF1,2027,2027/2028,reception,0,20807.9903293899,21346.3145556536,20415.2460490942
TLF1,2028,2028/2029,reception,0,20428.2473049139,21006.2298363425,20005.0107731272
TLF1,2029,2029/2030,reception,0,20055.4345395526,20685.7307771718,19584.5970520787
TLF1,2030,2030/2031,reception,0,19689.4255570094,20363.8203207471,19164.9167761811
TLF1,2031,2031/2032,reception,0,19330.096189163,20042.1607888384,18766.4772126764
TLF1,2032,2032/2033,reception,0,18977.3245339438,19736.0323998114,18382.3185084829
TLF2,2023,2023/2024,reception,0,20508.9185334777,20995.7683527118,19937.3989521731
TLF2,2024,2024/2025,reception,0,20286.2502411085,20811.554020438,19667.2186863453
TLF2,2025,2025/2026,reception,0,19395.145494623,19940.684851349,18759.7242630186
TLF2,2026,2026/2027,reception,0,20202.8801282633,20815.3058780939,19494.4838241565
TLF2,2027,2027/2028,reception,0,19910.7380170693,20711.7998190863,19075.6771551287
TLF2,2028,2028/2029,reception,0,19743.8844138597,20610.6065489122,18853.7273111702
TLF2,2029,2029/2030,reception,0,19578.4290574091,20496.6564040093,18608.8291251252
TLF2,2030,2030/2031,reception,0,19414.3602302962,20389.7188209739,18355.5545863075
TLF2,2031,2031/2032,reception,0,19251.6663132923,20292.6242605545,18129.7174868985
TLF2,2032,2032/2033,reception,0,19090.335784539,20187.887125361,17914.1193504608
TLF3,2023,2023/2024,reception,0,6909.96702873669,6990.57635642104,6825.97382896991
TLF3,2024,2024/2025,reception,0,6686.30568866492,6773.78612979491,6595.3569308686
TLF3,2025,2025/2026,reception,0,6443.94229027886,6538.69308985076,6349.34251366381
TLF3,2026,2026/2027,reception,0,6444.87961392538,6549.12061014157,6339.51592832021
TLF3,2027,2027/2028,reception,0,6285.41600914635,6594.95697749366,6039.96374644834
TLF3,2028,2028/2029,reception,0,6144.22099421346,6480.47494766318,5887.82455639155
TLF3,2029,2029/2030,reception,0,6006.19777128493,6366.79646870448,5733.14477222274
TLF3,2030,2030/2031,reception,0,5871.27508951296,6251.32017762549,5582.99454106953
TLF3,2031,2031/2032,reception,0,5739.38329862234,6142.60895696984,5440.26052991097
TLF3,2032,2032/2033,reception,0,5610.45431295531,6032.28633336648,5297.24131458519
TLG1,2023,2023/2024,reception,0,13984.7642206764,14188.8755671905,13702.755309427
TLG1,2024,2024/2025,reception,0,13531.0534852365,13749.8122018626,13231.2694668736
TLG1,2025,2025/2026,reception,0,13510.1769533556,13742.4296161719,13185.0808608162
TLG1,2026,2026/2027,reception,0,13808.48928768,14058.899186657,13447.4549346577
TLG1,2027,2027/2028,reception,0,13537.5422687004,13887.4614326893,13077.9697649455
TLG1,2028,2028/2029,reception,0,13449.5653611289,13828.6036461339,12943.574065858
TLG1,2029,2029/2030,reception,0,13362.1601922166,13767.9807048274,12806.9037369432
TLG1,2030,2030/2031,reception,0,13275.3230463851,13705.4512409411,12674.2992858703
TLG1,2031,2031/2032,reception,0,13189.0502322028,13652.1182781991,12543.1969616312
TLG1,2032,2032/2033,reception,0,13103.3380822273,13601.4874697803,12419.5749853755
TLG2,2023,2023/2024,reception,0,16646.7609015364,16824.5515930353,16448.7156753964
TLG2,2024,2024/2025,reception,0,16674.9950615795,16872.3112054986,16449.6589580453
TLG2,2025,2025/2026,reception,0,16386.2424426388,16597.6948954638,16137.5329334216
TLG2,2026,2026/2027,reception,0,16675.6237956918,16918.7942188184,16394.5546215032
TLG2,2027,2027/2028,reception,0,16293.2716423653,16639.3382784053,15920.6470221
TLG2,2028,2028/2029,reception,0,16152.7264848173,16524.3368685845,15747.8553608233
TLG2,2029,2029/2030,reception,0,16013.3936645914,16418.6317206491,15578.4448058055
TLG2,2030,2030/2031,reception,0,15875.2627241107,16317.3083940092,15402.2232416545
TLG2,2031,2031/2032,reception,0,15738.323296005,16218.4284773287,15242.3098465069
TLG2,2032,2032/2033,reception,0,15602.5651023328,16110.5289635224,15082.0629332417
TLG3,2023,2023/2024,reception,0,35370.4393863367,35896.8642717405,34673.3917083017
TLG3,2024,2024/2025,reception,0,34382.3732492579,34963.7886440696,33672.2294136751
TLG3,2025,2025/2026,reception,0,32959.6078673992,33596.2322621242,32249.5782275516
TLG3,2026,2026/2027,reception,0,33545.343353929,34274.9406435092,32789.4598752923
TLG3,2027,2027/2028,reception,0,33088.8284528444,34451.5179930305,31593.788291901
TLG3,2028,2028/2029,reception,0,32586.9302161838,34061.9762394267,31021.2852236304
TLG3,2029,2029/2030,reception,0,32092.6448764357,33696.57519111,30461.6805076422
TLG3,2030,2030/2031,reception,0,31605.8569595951,33321.7380629038,29888.082902159
TLG3,2031,2031/2032,reception,0,31126.4527431911,32952.0453729,29343.5613067064
TLG3,2032,2032/2033,reception,0,30654.3202297185,32587.8773635804,28815.0039684409
TLH1,2023,2023/2024,reception,0,24334.3735186994,24595.9548180115,24039.6040475516
TLH1,2024,2024/2025,reception,0,23817.9161102687,24105.8986906759,23490.0748484451
TLH1,2025,2025/2026,reception,0,22858.9688297071,23166.7856340829,22506.9451700173
TLH1,2026,2026/2027,reception,0,23507.5354212447,23855.6903785383,23109.4582174333
TLH1,2027,2027/2028,reception,0,22912.7255849965,23659.4411704336,22002.4858817463
TLH1,2028,2028/2029,reception,0,22492.5689976687,23311.3407231525,21507.3534343057
TLH1,2029,2029/2030,reception,0,22080.1169305744,22957.9955840943,21051.5411537416
TLH1,2030,2030/2031,reception,0,21675.2281039294,22594.9009172892,20587.0763404509
TLH1,2031,2031/2032,reception,0,21277.7638286334,22260.5215937003,20110.5667915787
TLH1,2032,2032/2033,reception,0,20887.5879587639,21935.407989918,19660.9762892864
TLH2,2023,2023/2024,reception,0,22033.678936151,22304.7935384372,21730.4247665549
TLH2,2024,2024/2025,reception,0,21769.0832077105,22061.1804572874,21428.145666858
TLH2,2025,2025/2026,reception,0,21219.4321777493,21539.4423616308,20846.6481002063
TLH2,2026,2026/2027,reception,0,21556.1668653368,21915.2175001246,21135.545783039
TLH2,2027,2027/2028,reception,0,21329.9497946817,21875.1663138581,20696.0242878742
TLH2,2028,2028/2029,reception,0,21125.7810463426,21719.4689706591,20438.1134170616
TLH2,2029,2029/2030,reception,0,20923.5665866071,21567.1028346107,20174.5346846021
TLH2,2030,2030/2031,reception,0,20723.287709165,21422.2995475287,19897.6379548498
TLH2,2031,2031/2032,reception,0,20524.9258867614,21286.4255565758,19639.0200501035
TLH2,2032,2032/2033,reception,0,20328.4627694831,21131.0335880176,19372.6723840561
TLH3,2023,2023/2024,reception,0,20818.9897372213,21047.2520767652,20385.610372516
TLH3,2024,2024/2025,reception,0,20494.7770743435,20747.2562541174,20030.5582115119
TLH3,2025,2025/2026,reception,0,19688.0828865989,19960.1399881101,19208.6753205741
TLH3,2026,2026/2027,reception,0,20674.9088645379,20990.1763750146,20143.1508437323
TLH3,2027,2027/2028,reception,0,20399.560621325,21107.4837876446,19499.2833563225
TLH3,2028,2028/2029,reception,0,20321.9248643251,21108.4004323665,19364.0709306065
TLH3,2029,2029/2030,reception,0,20244.5845700989,21116.7295070335,19225.6458833995
TLH3,2030,2030/2031,reception,0,20167.5386141872,21122.9721653366,19090.3938538229
TLH3,2031,2031/2032,reception,0,20090.78587641,21127.540864927,18958.1744495397
TLH3,2032,2032/2033,reception,0,20014.3252408507,21135.8050924799,18819.4245419614
TLI3,2023,2023/2024,reception,0,7084.93463991571,7168.06216935892,6992.528164261
TLI3,2024,2024/2025,reception,0,6555.05861458521,6639.43037897683,6458.63517376034
TLI3,2025,2025/2026,reception,0,6319.79004723134,6410.44573639075,6215.06968287152
TLI3,2026,2026/2027,reception,0,6122.32936522341,6219.18682709954,6010.09785265907
TLI3,2027,2027/2028,reception,0,6080.03322769847,6284.98516596936,5807.42498166398
TLI3,2028,2028/2029,reception,0,5900.60724955035,6118.79404102965,5615.15076912684
TLI3,2029,2029/2030,reception,0,5726.47625589141,5955.31433463831,5428.23832468268
TLI3,2030,2030/2031,reception,0,5557.48398807379,5793.56158472439,5247.84582211323
TLI3,2031,2031/2032,reception,0,5393.47879875015,5638.18932204044,5075.12144262135
TLI3,2032,2032/2033,reception,0,5234.31351579113,5489.69141132598,4908.02804958989
TLI4,2023,2023/2024,reception,0,22051.0286827568,22311.4688537652,21783.4542447675
TLI4,2024,2024/2025,reception,0,21186.5802388865,21472.3161097248,20912.532269865
TLI4,2025,2025/2026,reception,0,19880.7561241607,20191.2098748067,19599.7732926989
TLI4,2026,2026/2027,reception,0,19799.7686103956,20146.8681663477,19491.6537361791
TLI4,2027,2027/2028,reception,0,19207.8119550776,20157.3533402836,18545.1153950347
TLI4,2028,2028/2029,reception,0,18651.2066947233,19662.3864756681,17946.5264233401
TLI4,2029,2029/2030,reception,0,18110.7307788554,19174.3410802438,17366.9749352992
TLI4,2030,2030/2031,reception,0,17585.9168102499,18700.3415124475,16806.7252539365
TLI4,2031,2031/2032,reception,0,17076.3109359509,18236.8124175763,16273.8725742653
TLI4,2032,2032/2033,reception,0,16581.4724547836,17786.1320901995,15764.2469691616
TLI5,2023,2023/2024,reception,0,23281.7321174697,23715.7452532315,22845.9361422188
TLI5,2024,2024/2025,reception,0,22580.1539902908,23041.8334596126,22124.3515387676
TLI5,2025,2025/2026,reception,0,21027.4355170766,21487.1795515884,20580.8037747102
TLI5,2026,2026/2027,reception,0,21046.8846306252,21552.8562547548,20567.3697457927
TLI5,2027,2027/2028,reception,0,21229.4238897496,22534.317186027,19042.7895939411
TLI5,2028,2028/2029,reception,0,20824.2663352754,22255.7064502989,18300.3186377299
TLI5,2029,2029/2030,reception,0,20426.8410982113,21977.2534351966,17659.7126815453
TLI5,2030,2030/2031,reception,0,20037.0006094649,21702.98276091,16974.1278636429
TLI5,2031,2031/2032,reception,0,19654.6001162585,21430.2537901734,16024.30014697
TLI5,2032,2032/2033,reception,0,19279.4976283801,21162.9129473186,15127.6395825235
TLI6,2023,2023/2024,reception,0,13548.036869583,13712.1136954786,13348.6160014844
TLI6,2024,2024/2025,reception,0,13299.6202914546,13477.0020067529,13076.6722068251
TLI6,2025,2025/2026,reception,0,12312.05248997,12488.6610506932,12081.5619521686
TLI6,2026,2026/2027,reception,0,12108.5595026891,12298.3617793208,11858.8281487612
TLI6,2027,2027/2028,reception,0,11790.6700788799,12728.9862059948,11118.3591037615
TLI6,2028,2028/2029,reception,0,11481.1376472014,12470.8851349526,10779.3277654893
TLI6,2029,2029/2030,reception,0,11179.7311596482,12224.1292163972,10447.4549292175
TLI6,2030,2030/2031,reception,0,10886.2372913433,11983.5896987808,10131.7952355268
TLI6,2031,2031/2032,reception,0,10600.4483176822,11742.8170881896,9813.60248715488
TLI6,2032,2032/2033,reception,0,10322.1619673134,11503.2696748761,9513.7037713224
TLI7,2023,2023/2024,reception,0,22322.0529071716,22782.5379135374,22010.7603566883
TLI7,2024,2024/2025,reception,0,21883.4504956082,22396.8285419196,21540.1324961479
TLI7,2025,2025/2026,reception,0,20706.0708862549,21220.6381485955,20351.6276364016
TLI7,2026,2026/2027,reception,0,20484.9689960844,21049.0530028517,20101.9362241653
TLI7,2027,2027/2028,reception,0,19960.366387979,21039.3914231138,19334.7854322136
TLI7,2028,2028/2029,reception,0,19477.5359475388,20612.6945443715,18812.5927340902
TLI7,2029,2029/2030,reception,0,19006.3849136628,20198.6533069962,18302.7162781319
TLI7,2030,2030/2031,reception,0,18546.6307678387,19782.7082679731,17798.908827789
TLI7,2031,2031/2032,reception,0,18097.9978255241,19394.8237036265,17324.9253072149
TLI7,2032,2032/2033,reception,0,17660.2170708358,19014.7745604982,16855.4495752118
TLJ1,2023,2023/2024,reception,0,26691.3148055533,27113.1691589879,26421.5062417015
TLJ1,2024,2024/2025,reception,0,26275.6511799169,26731.9327244824,25980.229865213
TLJ1,2025,2025/2026,reception,0,25922.7940201151,26418.45945643,25598.6209581832
TLJ1,2026,2026/2027,reception,0,26578.3878651497,27133.1572214586,26207.8610827532
TLJ1,2027,2027/2028,reception,0,25676.6323165891,26355.2331974152,25056.1430221199
TLJ1,2028,2028/2029,reception,0,25345.7224142225,26073.9503035016,24668.7203430007
TLJ1,2029,2029/2030,reception,0,25019.0771429077,25816.6353735925,24288.0169960661
TLJ1,2030,2030/2031,reception,0,24696.6415418295,25560.8139958332,23896.511302491
TLJ1,2031,2031/2032,reception,0,24378.3613584851,25301.3374694188,23526.2917388993
TLJ1,2032,2032/2033,reception,0,24064.1830395557,25047.7695902933,23156.565056614
TLJ2,2023,2023/2024,reception,0,27633.3338698552,27959.8413693056,27386.248147412
TLJ2,2024,2024/2025,reception,0,26829.6795953987,27167.5168287454,26565.6362495527
TLJ2,2025,2025/2026,reception,0,26263.5010106123,26629.8579730322,25977.9465672103
TLJ2,2026,2026/2027,reception,0,26858.4977207303,27270.7383527948,26539.3021078599
TLJ2,2027,2027/2028,reception,0,26035.6244998526,26738.0080168657,25462.8633018095
TLJ2,2028,2028/2029,reception,0,25621.9576906088,26399.0037530243,25000.8327328012
TLJ2,2029,2029/2030,reception,0,25214.8634231172,26043.8916505368,24547.4675210577
TLJ2,2030,2030/2031,reception,0,24814.2372696014,25697.9544326745,24112.3435607926
TLJ2,2031,2031/2032,reception,0,24419.9764614847,25361.0191435459,23671.6512941815
TLJ2,2032,2032/2033,reception,0,24031.9798630283,25029.6958280872,23236.1942338508
TLJ3,2023,2023/2024,reception,0,19603.6285442849,19796.2734072597,19457.6301398234
TLJ3,2024,2024/2025,reception,0,19245.1135629304,19452.9903392417,19083.7191381076
TLJ3,2025,2025/2026,reception,0,18755.1555446085,18982.8190518138,18579.9245110526
TLJ3,2026,2026/2027,reception,0,18908.1636048954,19155.994874392,18714.828650568
TLJ3,2027,2027/2028,reception,0,18372.3966119891,18845.3668741037,18033.3297745375
TLJ3,2028,2028/2029,reception,0,18046.2274326454,18555.2717361905,17671.217181317
TLJ3,2029,2029/2030,reception,0,17725.8488061512,18271.8223921017,17326.7531137096
TLJ3,2030,2030/2031,reception,0,17411.157931554,17991.9747299737,16980.3767574061
TLJ3,2031,2031/2032,reception,0,17102.0538329492,17720.5643701598,16639.1019230645
TLJ3,2032,2032/2033,reception,0,16798.4373270795,17449.9640866438,16304.6860951181
TLJ4,2023,2023/2024,reception,0,20689.8475454095,20766.0845834471,20603.1886662762
TLJ4,2024,2024/2025,reception,0,20257.893082292,20341.8526353863,20161.8967277088
TLJ4,2025,2025/2026,reception,0,19765.5974385448,19854.9680634914,19663.7507620048
TLJ4,2026,2026/2027,reception,0,20503.469466586,20604.658972611,20385.8339983847
TLJ4,2027,2027/2028,reception,0,20141.4226195035,20587.9483149129,19720.0611884513
TLJ4,2028,2028/2029,reception,0,20020.3622559033,20506.0840149745,19561.180949345
TLJ4,2029,2029/2030,reception,0,19900.0295276798,20436.4553064206,19394.1371824187
TLJ4,2030,2030/2031,reception,0,19780.4200613682,20376.7378370276,19227.0611081351
TLJ4,2031,2031/2032,reception,0,19661.5295097905,20317.114946066,19060.462169776
TLJ4,2032,2032/2033,reception,0,19543.3535518973,20257.6665156945,18902.7412221796
TLK1,2023,2023/2024,reception,0,25585.6681996574,25788.0876760778,25313.8614602452
TLK1,2024,2024/2025,reception,0,24735.738933754,24960.718178138,24463.6849657707
TLK1,2025,2025/2026,reception,0,24303.8852019077,24553.7712145141,24021.1702450365
TLK1,2026,2026/2027,reception,0,24540.7487282553,24825.5085226216,24235.0567383471
TLK1,2027,2027/2028,reception,0,24082.3125874504,24702.1429929576,23528.5016576759
TLK1,2028,2028/2029,reception,0,23704.0054487998,24385.9245596212,23113.1582278802
TLK1,2029,2029/2030,reception,0,23331.6411069896,24080.1370209036,22696.0067048627
TLK1,2030,2030/2031,reception,0,22965.1262070955,23774.4752755325,22279.2207863697
TLK1,2031,2031/2032,reception,0,22604.3688606983,23472.9336700687,21873.0073470386
TLK1,2032,2032/2033,reception,0,22249.2786228467,23176.9311551626,21483.629771152
TLK2,2023,2023/2024,reception,0,11608.7211478772,11711.5815348198,11525.1543196742
TLK2,2024,2024/2025,reception,0,11355.7563137637,11466.3858482721,11260.2441935662
TLK2,2025,2025/2026,reception,0,11155.1468161628,11273.6251893455,11048.6370826741
TLK2,2026,2026/2027,reception,0,11086.2649303418,11215.3914047503,10968.1435290399
TLK2,2027,2027/2028,reception,0,10884.1779230673,11169.2649938369,10590.9701405124
TLK2,2028,2028/2029,reception,0,10669.4321000808,10973.7262227222,10354.5655828379
TLK2,2029,2029/2030,reception,0,10458.9232317653,10779.653542563,10119.2396426623
TLK2,2030,2030/2031,reception,0,10252.5677226187,10593.5965996648,9893.98336240344
TLK2,2031,2031/2032,reception,0,10050.2836264858,10414.2642329112,9677.67683983049
TLK2,2032,2032/2033,reception,0,9851.99061401648,10231.1831749368,9460.25726088605
TLK3,2023,2023/2024,reception,0,5039.79522462016,5071.37942917229,4975.9740425998
TLK3,2024,2024/2025,reception,0,4868.77826031596,4905.18128832805,4802.7399166642
TLK3,2025,2025/2026,reception,0,4820.54468769962,4863.35823987868,4749.77469757912
TLK3,2026,2026/2027,reception,0,4854.58311409682,4902.93683375006,4778.65239331338
TLK3,2027,2027/2028,reception,0,4669.26101105247,4766.96772781794,4543.54843952908
TLK3,2028,2028/2029,reception,0,4564.92205397283,4672.65229281009,4432.33222982453
TLK3,2029,2029/2030,reception,0,4462.91464741878,4582.843916145,4322.91829819796
TLK3,2030,2030/2031,reception,0,4363.18669073679,4493.63504478609,4214.81935261116
TLK3,2031,2031/2032,reception,0,4265.68724751062,4405.16100630468,4113.35116124575
TLK3,2032,2032/2033,reception,0,4170.36651954539,4316.79737474059,4010.09490835884
TLK4,2023,2023/2024,reception,0,10933.978490744,11083.7267153873,10767.0963862818
TLK4,2024,2024/2025,reception,0,10445.6151951394,10606.4821179916,10267.2755628329
TLK4,2025,2025/2026,reception,0,10228.0111946928,10404.8350772021,10036.598354301
TLK4,2026,2026/2027,reception,0,10375.3847212876,10573.9983523274,10162.7978790391
